recap_row_id,mark_recap_id,mark_code,fork_length,count,dead
{BB827566-CB83-4656-BC22AAC9839B94A5},{AEEAEE2D-A6C4-4756-A46A1B2112B5A5F3},B,37,1,No
{BBA4E347-1EA9-42A3-9000026DED49F6D3},{EC8AF3FE-84E6-4B80-B21597EB4BEF4CD5},B,40,1,No
{BBB5F55E-0F1E-4590-8EF398D1E9F26AB0},{941CDEDC-5B5D-4529-96E3E3C9B6ADFB4C},B,34,2,No
{BBBAC5A7-3B96-42E9-96226C83E398790E},{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,38,1,No
{BBDA5DFC-0C05-4FEF-A23F7BEDAC0CFE96},{3457C92E-D933-4A85-A34111E78F4CB76A},B,37,1,No
{BBE6F31C-71DC-4BD4-AF35750DF2E10123},{00BC228F-047B-4952-8B03073ACB7A82D7},B,37,2,No
{BBEBA81D-D05E-4CEA-AA30C8E6E6246E20},{A35215F4-9AA9-464B-9898FB4195E45A7C},B,38,5,No
{BBF73FC2-8531-47A9-823F15521B50BC0D},{274952A3-08E9-4FE1-8B1A224FC3ABB82A},B,34,4,No
{BBFB5AAA-F17B-421F-9DCDC6B5EBF99D5A},{0D5F99D1-C0E2-4986-87F5F4B37CC8F019},B,36,1,No
{BC04E0CA-F4F6-4F4E-B71C7502BF8F0EA9},{081A39E7-B516-4B7C-8EF1321103FEBA2A},B,37,1,No
{BC0CAED4-8575-43F4-B6C5CD68429BE2B8},{6BC407C1-3052-451E-8B10387FBE944EBF},BB,37,1,No
{BC6469D6-D518-4E8F-BE1BB137D54CC5A2},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,37,1,No
{BC6F5871-8D92-464E-9BFBC728762FF39C},{274952A3-08E9-4FE1-8B1A224FC3ABB82A},B,33,1,No
{BC8F1C58-90B3-49E8-8D57DAFD52F728A9},{1DB33523-2EAD-4E14-9449136B39B3A786},B,34,4,No
{BC945EA5-B861-482E-A7082B1A9F6AEC63},{14F32399-5AB7-4698-A7140F62F0A52AA5},B,37,2,No
{BCA36BBA-9B38-446E-BBDBDA17DF96E4D3},{73BDA2B8-F28B-4364-A5A0BE17EAF28D55},B,40,1,No
{BCB4E1D0-B6C6-4DED-8927322FFAB74D2C},{5292E2EE-8991-450E-B2C7AEC49ABE8F0B},B,39,1,No
{BCBE7F27-60D2-4663-BE23F0C47E581307},{C5997956-2F10-4BB8-AFA86ADD503D6A46},B,89,1,No
{BCC094A4-91CE-4F12-A80C2576776C45FE},{A8F79479-AEC2-4E96-B71961DFE8EFFF8D},B,36,1,No
{BCC1D0D4-D43E-4FB8-915B2C96F67D1D01},{3BCE34D6-8963-426F-AB2BF6A0B0C9B669},B,37,1,No
{BCCD2192-553F-4A33-928079BF60BEEB61},{7968ACFE-34A6-4777-906F81CCC8B3C524},B,37,1,No
{BCEF8D93-D0D3-4DB6-BA9A60B41C80DE64},{62ED1424-730B-4F79-B0B86073D425D28E},B,35,1,No
{BCF82C09-2FE3-4A36-B00A9A3A7264FF93},{12921FAB-A3ED-404D-BB4049E36AD6BAAA},B,39,1,No
{BD00EFA3-3866-449A-AFB2D266CE06FCC8},{552A9C26-A918-45EE-BDEFDF5013CFD85C},B,36,1,No
{BD19228F-8012-44F6-836FC09FB7490923},{218D7057-B61F-4119-829ACFF5AEDCCBBE},B,34,1,No
{BD4266F1-F348-47C2-88AC8A7473DA76D9},{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,38,1,No
{BD8B5621-BA20-42A3-B03EAED5666BC866},{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,35,1,No
{BDBDDB30-22DB-4123-900158A59E89EAE7},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,34,1,No
{BDC3A501-D6B3-430A-81CD3D1AF2E7B93F},{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,37,1,No
{BDE2285A-4D13-4C11-855600A06B7EBE66},{93415249-4FF8-4327-BC7FD73E5137D06F},B,35,1,No
{BDE921C8-6D78-4E76-BA80C0407EFB02FF},{70BC64A2-F4FA-495F-9D0CEE586E5B0883},B,36,1,No
{BDF757D4-98B2-4A8A-921427ACF2B14AD5},{EF1A674D-00B6-4AB2-B194CA3530F54201},B,34,1,No
{BE11C483-0EA7-4E67-B2927A9085F11CC6},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,38,1,No
{BE1CD33E-9C1D-4084-9EC66684AA1E5932},{A8F79479-AEC2-4E96-B71961DFE8EFFF8D},B,34,1,No
{BE26C90E-F903-4BEB-B6703945C8A152E5},{4BC9DBF5-1BB9-41A9-929A0B46AFA22B48},B,34,1,No
{BE2B5494-6F9B-46D0-9C45A69027F900E7},{F4599F1E-EB25-4237-946DFF9D3A980AC3},BB,36,1,No
{BE3F70D4-1E90-4B8E-A5E2E64A09B50440},{80801AAE-027D-4481-ADF751F47FC117A2},B,40,1,No
{BE88B187-CA6B-4492-83979733AC4D3235},{9314C647-3BA1-4F7D-A653F5EFA1855094},B,35,1,No
{BEA1D480-1B75-4C78-96557D739BB0CA8A},{572E7F7D-C9E3-4143-A035A425C8DCCB0C},B,36,1,No
{BED266A3-DC59-4CE6-9C84145DDB0252EA},{36D7AE64-95F5-4DD8-A2BBBE40F5AD3459},B,38,1,No
{BEEACC94-CE85-4EEC-91EAC8B6CEAE9232},{572E7F7D-C9E3-4143-A035A425C8DCCB0C},B,37,1,No
{BEF276EE-7221-43E6-8E0569E70DB349A9},{E55DDF1D-8CE1-4B1C-A5261D826EC85EE0},B,39,3,No
{BF0D1B7B-3475-4A69-94ABB93F289320F1},{F914CF87-5840-4141-87F03E6826B479FA},B,69,1,No
{BF12D5BF-6C02-4DF2-945ADD05C45E03C4},{4BA54F4E-3598-499D-A4961862FD47365D},B,37,2,No
{BF36432F-1F1F-44F9-B152C2AC18D53D49},{F344A3A9-25C7-4198-A7F3FB4D78F23444},B,36,1,No
{BF3E63A1-2DF0-40EF-BC45E68B32D8D61D},{4393A419-C978-4904-957B0CA43B14FA92},BB,37,1,No
{BF50560F-DCA0-47E5-ACE3E348A79EAD6D},{009BA263-7C9E-4EA4-87D8859ED81C80F0},B,37,2,No
{BF5A6842-518B-45AB-8F2C92505368D5DE},{F45C5659-AE43-428F-B65B649B35F75F38},B,38,1,No
{BF71EA9A-2628-4156-AA194C714D51234C},{3F9D2A59-BA35-44A7-BF06CD28106761DC},B,35,1,No
{BFBA47FE-7C15-4700-8131E97736E9A0CE},{1E2C1CF1-4FA2-4FE0-97668FDCD10B8F9E},B,35,1,No
{BFBE5A9D-B724-47C9-A05C2C23E7C9668F},{839E9F6E-9583-4C06-AD04394419F09222},B,54,1,No
{BFC57157-8AA6-4084-B407517B03A417CC},{70BC64A2-F4FA-495F-9D0CEE586E5B0883},B,38,1,No
{BFE10616-FA1C-4642-88F6120E12FA6204},{1E5195A9-83D2-4968-960280628AFDDAA3},B,33,1,No
{C068B7C7-9AB5-45B7-8016D23C921751B2},{37793F57-C5D4-43F9-B25776B68DA60CFC},B,36,1,No
{C069F888-F97F-49FE-8038831779DF62A2},{29D3C96B-715F-49C5-BCA62478079D4724},B,37,4,No
{C06B64B8-1A54-4E50-8AE3285C6C379E49},{47EACE02-5FE9-46C3-97934A8B4EE66F3C},B,38,1,No
{C073B9DE-326C-4E89-BC8501319306DCFA},{598BEAB7-A5C1-4E93-86207EAD3F908E8E},B,38,1,No
{C0843BB3-1983-4C1A-A22D5AF5E69D10B2},{5455058D-1E64-4931-A068626E895F6793},B,82,1,No
{C08AAF6D-DA02-48BD-945FA4F35A9E22F4},{17736D7F-0EFA-4106-8E4E81E28BA664A7},B,36,1,No
{C08B7054-6B61-4014-B12AD5CE474F9221},{C3E2215D-BFD7-4BE8-B6852D06E00FF320},B,36,1,No
{C0A2A773-1254-4682-9DA01601AC72EF63},{A43DBBC0-0D76-4DCE-BB4DA591F5F088A7},B,35,1,No
{C0BE8111-3B59-4515-AC56629335C66A27},{83DA3DD8-D1F8-4EBE-BCC0B1DD7CE9763C},B,38,1,No
{C0C568E8-1D3D-40F3-BEDC744B2E3420BC},{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,37,1,No
{C0CD2585-CEDE-4139-963FC45A20E79C7A},{CF829281-EB7A-48C6-BF60D38A46DBC682},B,59,1,No
{C0D8E9F7-C382-4DEB-A9AEC23677E7D6EC},{80801AAE-027D-4481-ADF751F47FC117A2},B,39,1,No
{C0EE41A3-A737-4F4B-83A3C913C85E5E46},{50FFF599-B1DA-4A18-895EE4C310806D50},B,36,2,No
{C0FEE19D-0EE2-4557-B4730F01677B3924},{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,35,1,No
{C10B6D0E-B219-4F0A-9F575B9E1EBC0F54},{B7869571-A4A4-4029-885D9D5B68C82234},B,36,1,No
{C10D9132-8991-4322-B337AA4BE44FAE05},{A5375D60-D91C-46EB-8F76756D4C48DDE3},B,36,1,No
{C12A0ED2-297B-4107-A485BE116E103BD0},{B182F945-7EAA-4BA8-9893F8599F9475D6},B,38,1,No
{C12C1E36-DB44-40CB-8D2507F8E94C9CD6},{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,37,1,No
{C152FDFC-D6A6-481D-9FAFA469BF258C2B},{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,38,1,No
{C153F18F-FA98-4D3D-BB182B162FBB09CD},{176EFBE0-F791-476B-AC189388C8FF5FF5},B,38,1,No
{C1833AF6-9E8A-4389-83B3381A2EC3AFCE},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,37,1,No
{C1963A95-B255-443C-8AEC3E3097771AA0},{1088D132-64B1-4D3C-99325B6D0379E5D0},B,38,1,No
{C196781F-B68F-4AA7-8FB09598712859B4},{CD52B507-B97E-438B-8B94F10EECC4DE32},B,36,1,No
{C1A3B283-34B4-49D3-A7EDCB44CB82FC61},{B6F1390F-36DC-4D8C-ADEC88AC96F77B25},B,35,2,No
{C1AE66F4-C162-49DA-941926EBBE32B23C},{5E0081D3-21B1-445D-973285A66937ABAB},B,38,1,No
{C1BA1BCD-7AF3-462F-A980740F341A5909},{9A64C4C6-3FCC-4399-A25FB9DA64C1B4F1},B,36,3,No
{C1E53C57-73C5-46B1-9FAF23D562A4D89C},{E5A347B2-598F-4514-9B2310195A74D6BF},B,38,1,No
{C202DCEC-2D65-47FB-893D2754B7B37444},{EB67BFC6-06B1-4159-BA9E2AE27CE4B674},B,91,1,No
{C20FAAD7-1181-4103-B5165A846309B28F},{FDD166BD-4181-4B26-8B1B5ABC1846DF4B},B,39,3,No
{C21021B4-4B6B-4A65-BE2C8EEFC0AA2960},{BBFA0E56-AD8E-4391-9E75A2E34D4AB97E},B,39,1,No
{C212273D-6449-4704-9CD7DB36BBF0D95E},{58271117-5FC6-456E-8AEC11295FDFBDF1},B,35,7,No
{C23DEB47-06AA-4AA1-8F491C8C984B464C},{1BDF4968-C4A8-4861-BE445696F4A9225C},B,36,3,No
{C240F0B6-5BA9-4ED6-BC1010A347C89EA9},{8513EB03-033B-4E3F-AA44E9A582FDC0B7},B,36,7,No
{C2576559-AD96-4A66-99A04CEB7C46CB4B},{D91169E3-A594-47BF-B80987967E20E728},B,37,1,No
{C26F6FAA-60B8-4570-8FFC2683A2CF5B1A},{2F8AC642-92DF-4300-A1368C3F43E719F5},B,34,1,No
{C2757F0F-0E6A-4BA6-983F010D40662FF6},{DBF2D4E6-8EFA-419D-BBA7B9137696C097},B,36,3,No
{C2873ACD-EF8A-43BE-B022C7BBDF7A85DB},{24F593AD-C936-4F25-8539A809A44DD17F},B,36,1,No
{C289B0F0-A9E6-464F-9CCD47285AD1D273},{8C585A6E-710E-4A8A-B498EADEC246BBEA},B,39,1,No
{C28A71CF-4C21-46E3-A36E89F6047DD806},{2007FB31-FF55-4632-AEB0F7F5DE71C256},B,38,4,No
{C28F0EC0-CB98-431D-844A596963147B4F},{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,34,1,No
{C29D2A5D-BEAE-4E6A-9C63FE2CAA124699},{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,36,1,No
{C2C0DB76-58EF-4273-9B0D3262BF455992},{28A58F76-AEE2-49E4-940D89CCE3D0BEF1},B,34,1,No
{C2D886B5-8A42-4199-B3268F6F5E5C260E},{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,38,1,No
{C2F4A5DC-3A9C-4057-8CAEAB1FC61FF428},{A7A82A22-1B5A-42D7-90F492F485D276CC},B,36,4,No
{C302AFA3-EFF9-4AB0-BF652FC1BA3D80DB},{960C3B47-5D03-490B-8395D7D0AC9FF4C9},B,34,1,No
{C34CFBAA-0CDC-4D20-ADDB73C3469FF7F9},{F4BCC47F-4126-408C-AD8798BA1A1605BD},B,31,1,No
{C3522CCF-DE7F-447B-AE2B06BFACDBAFC2},{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,35,1,No
{C36346F9-5273-4D7C-AFD5FB824336E3E2},{4DBFFE1C-4B65-424F-B78E096953E4F7FB},B,37,1,No
{C36A302A-7707-45BA-AF7E9F63AC56A145},{6BC06015-15A0-4EC8-A1FA5244E184191D},B,38,4,No
{C370AE77-3456-4A30-92F769CCF96E0A38},{DBF2D4E6-8EFA-419D-BBA7B9137696C097},B,35,2,No
{C378A581-A1E1-444E-B5D77D66C0E9982A},{B50CA57D-037C-4D91-8185B62AE5AFA9BF},B,33,1,No
{C38E7A52-4BB0-4048-80755BF67A9581E2},{5EA8B081-B738-4ABB-B66888AE0ACB1C72},B,37,3,No
{C3A1BBBC-D33B-4715-B8302B931154138A},{8B7F71B2-58CF-43BA-A6F58E815168CE6C},B,34,1,No
{C3A91773-89BB-4C62-94E7632FA140FF1E},{7968ACFE-34A6-4777-906F81CCC8B3C524},B,34,1,No
{C3B57CD1-4FC1-4E5D-A7B1CF98230F51B5},{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,33,1,No
{C3BCFE93-D29C-4896-923E295E08E362A3},{79C489DE-966E-41C7-9870502D16A949A2},B,36,1,No
{C3C19C57-95FD-48F9-95E1345EB15B5BC9},{CF829281-EB7A-48C6-BF60D38A46DBC682},B,77,2,No
{C3C6A683-C7EB-4B08-BF6561DD22DA7745},{EC8AF3FE-84E6-4B80-B21597EB4BEF4CD5},B,36,5,No
{C3DA1280-AAE4-4241-B894EFD82A950D9E},{2F8AC642-92DF-4300-A1368C3F43E719F5},B,33,1,No
{C4156421-4FFD-4F27-B363A8EE1EF20EDF},{D26CAD36-F6A9-4BF3-893140F32B54373C},B,43,1,No
{C41721DE-AE3A-4A41-9420F9E92CB44231},{06AE70CA-1406-449D-B66849B20E7FE25C},B,39,2,No
{C41B5B40-DEBF-4679-B241799D0F62274D},{6FFA1E21-C661-4D6B-860A2DBC07BBA8C0},B,35,1,No
{C4260F8F-08A5-4A53-B442F3D0784AC680},{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,36,1,No
{C429AA77-907E-4B81-81818B88EB7886FF},{E7AC97C0-A468-42EE-92F99AE8C13F0201},B,39,1,No
{C45907B3-0EE8-451A-9E028402C7214785},{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,34,1,No
{C479C4F0-7313-4220-BB32553CE1C386CE},{80801AAE-027D-4481-ADF751F47FC117A2},B,38,1,No
{C489CF9E-0D74-4375-83B621B343BAFB29},{054A88B2-7B7F-4743-97C27667FFF31E4F},B,37,1,Yes
{C4A3D8B0-0C2A-49AD-80BE824DCA948191},{70BC64A2-F4FA-495F-9D0CEE586E5B0883},B,39,1,No
{C4ADBCB2-0242-48B2-BFAFC3C98D2109B6},{8E68672F-F057-44F7-9CD02F0165DFFDFB},B,35,1,No
{C4FD96FB-8B95-435E-85E88DD4DB6F4525},{6EEEE149-5C94-46A9-90BC8030F849CA73},B,37,1,No
{C535787D-20F6-4CB1-9B37AB02A59134BD},{4A2E6FCB-F7A7-4D8C-91002FCF8F9FE1D2},B,34,1,No
{C535DB5E-C930-4506-B58534D510F0CF32},{D0FBED64-DF74-42D5-8055CC60FF832540},B,38,1,No
{C5398293-AD69-4E05-AA317DDD1FEC6C4B},{0A3C57AF-9410-4070-B23EC94ABDE35064},B,37,1,No
{C5473BEC-4A7C-4869-9042F988F64D2174},{91B42625-B4F9-46C6-8B4CD946503949DD},B,35,1,No
{C578A504-47D6-47D0-929213142E7149FB},{38A8A124-F75F-4472-8FF51932928924AE},B,35,1,No
{C57D84C0-7066-470E-AA89D7C8127BCC34},{C873E5A1-3D5A-4E2C-8DA53C551C0916AC},B,37,1,No
{C57FFE24-9AD6-4D3F-B8A4028F606127BD},{B1385A47-8D23-4E85-B75BB07D5F74041D},B,36,1,No
{C5AFDBC5-E412-4F70-A9A31A4516069A03},{3688CAFD-F2D7-4893-9A25DA512F84800A},B,36,1,No
{C5B085B8-7902-4331-9AD8B7C155627B23},{37793F57-C5D4-43F9-B25776B68DA60CFC},B,36,1,No
{C5BAE3E9-A942-4559-A07C3572FCAA71D5},{7D28CCF3-1C58-4A88-A1536BE349BC52C1},B,38,1,No
{C5CF3260-2069-4B3F-B550C1224CD27D5C},{56395BAC-CB2F-4F7C-97818BAA47681233},B,36,4,No
{C5CF6B8C-B102-429F-98A4BCFB6B99D110},{2663B29A-2800-4A79-99B30CC750BB1527},B,35,1,No
{C5E27879-013B-4723-84CC02D1080CC83A},{0C378336-4602-4143-9E71659B571E4581},B,34,1,No
{C6274121-8FB8-4614-974F6BF6B941E131},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,36,1,No
{C630AC11-D040-4717-80944C20CDDE9360},{D46A37F4-4F6E-4302-91157A0C8FD2C0EF},B,36,3,No
{C645F7AF-9C51-4DF4-9570E40538D3FB05},{EA0645B5-20F2-4B5D-954523FCE2A76744},B,35,1,No
{C64BA403-58D9-409B-9D5FE41CF8AD3A9A},{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,39,1,No
{C64D61ED-6B91-4525-B62BB5BF51A14084},{4ADF8CC7-FFDE-4BCE-BED71BD23BFFC535},B,36,1,No
{C685E258-EFEE-4860-9F0B83E1DB7B43E8},{FD56C2C1-DF4C-4862-9D2DF3BC43C9799B},B,34,3,No
{C6B42792-381F-409E-BBF82F99898022C0},{F65F30EE-E3C3-424E-A6544C9B11DE8353},B,39,2,No
{C6B8722A-312F-4C35-B7A814C26E811B27},{8955A9FA-E48C-44D9-BFF97AC6E9A0AF5A},B,35,1,No
{C6D4F372-4870-4E52-B7F0F36477E77C2F},{B182F945-7EAA-4BA8-9893F8599F9475D6},B,37,1,No
{C6D86C0F-33B6-48B5-B83CEE73799CAB5F},{0965F4E4-4889-45B9-9223DE358C799328},B,35,1,No
{C6E47279-B398-4D6A-A14A5AA2673F3E11},{0B60B4E5-C1C7-43FA-9A66CF6DF8C0DBED},B,35,1,No
{C6E73174-35D8-4FE0-A22E24323CC48849},{33D4DB55-D0DF-4B6E-AFA8916B9414BD14},B,34,3,No
{C6F8BD93-BEB8-4C73-8C5027AA2504CD75},{93415249-4FF8-4327-BC7FD73E5137D06F},B,35,1,No
{C7146BBC-2F6F-47FA-A8447D85AB5CC2E7},{FA9EF2ED-2DD6-428F-B8BBA127A0EB6CAF},B,38,1,No
{C71BE359-097E-44C1-A6457DD365F5D95D},{77019372-8619-4ED6-B5ED44A72D68C87C},B,66,1,No
{C72F67C5-9931-42C2-91CD58844204454A},{5B470198-A33B-478D-9D2FD2BECFBA7454},B,37,4,No
{C7302DE1-0ACC-4CA7-BCA2DBD0F7E9E477},{74A6BA03-7E12-4134-8C3891F4D3B9D479},B,38,1,No
{C741C717-019A-4B34-861A6EA9B6080A78},{2A6D3572-424B-41CE-864A2E61AE43BED2},B,36,1,No
{C745069B-47AE-4C39-A339A63C4822B761},{AE94676A-EE84-41B8-8583A3B4E9739A70},B,34,1,No
{C74FBB74-0D6B-4777-B52CAD0225D1C50A},{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,35,1,No
{C7839136-B111-4B57-86481F7D06BB829A},{1088D132-64B1-4D3C-99325B6D0379E5D0},B,38,1,No
{C78EC4C4-D5F3-4CE6-B845738D19ADC7A3},{069EF792-14D1-49D1-8E13FC04AA0083A0},B,30,1,No
{C7B0518F-9A22-4447-86EC6ADD3C3EE585},{DC537AA2-79B8-4C3A-ACAD0100F6D0B183},B,50,1,No
{C7B70829-8397-4575-9B860E3ED584BA87},{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,39,1,No
{C7D5F384-0DA6-4635-849EABEA786E84CA},{B7073553-3FC9-4DCE-838EE69650AB64BC},B,38,1,No
{C7D63F15-1F5F-4518-953CF208AD044723},{66A86E1A-DE4C-4DFC-97FF5CF4B072CAE6},B,39,1,No
{C7E53E54-62E9-42C1-AB8E1807C48E3086},{37E0E3F5-DBAD-4F72-ADCB8B8A9B431337},B,72,1,No
{C7EAC7B6-4A41-4982-BDE9E595C522C236},{C56B5B7A-2D16-449C-A14B52912496506E},B,36,3,No
{C7F0BA45-F208-4490-94C92C216C2A7600},{4630A535-15C5-4A07-8F936A89E723EBDC},B,31,1,No
{C7F6F966-D7DF-4F0D-AC4EA40EE3F85F08},{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,34,1,No
{C805B4B8-D897-409F-A211145CECA82855},{B182F945-7EAA-4BA8-9893F8599F9475D6},B,35,1,No
{C80D7D08-D1C4-44C0-BC0A6A8069A10C80},{1F31ED45-C6C1-4697-AB7FD5D248CE8BBE},B,37,1,No
{C81D9EB1-8235-465B-B13B39BBE6589BE7},{DCBDA129-E467-48F2-BBCB2DC1425EAAF8},B,75,1,No
{C825C26D-1806-492E-AB0DDB9E060EE34E},{B4CBC3A1-80DF-4A7B-B8BDCE6AA9BC8700},B,39,1,No
{C827E81C-7567-4295-AF70E0DC364620A1},{EB67BFC6-06B1-4159-BA9E2AE27CE4B674},B,85,1,No
{C8A59FFE-1A81-4117-9E85B9581D3C29D7},{03A96D98-AEEB-456F-B6FD3F4B66FC1148},B,52,1,No
{C8A973A9-DBAF-4489-A7EF851987FD6CBA},{BD184B76-C827-4FF5-B2884FF1005D6E9C},B,34,1,No
{C8BC5AF7-1C91-4D5D-8DC30C78805253E0},{941CDEDC-5B5D-4529-96E3E3C9B6ADFB4C},B,41,3,No
{C8CE47D1-3FED-4B26-8255E8B68AC9DA8C},{5215543B-93E8-403D-9AC7E8EBB094D4FC},B,35,1,No
{C8DDEF63-83DE-40B5-9994F50310B9DBAE},{E24AE3F7-B097-403B-A34698FB36AD16B4},B,36,1,No
{C8FB1DFE-958E-4915-A59B734396397E9F},{E55DDF1D-8CE1-4B1C-A5261D826EC85EE0},B,35,1,No
{C9162796-E81D-452A-B130E1A13E997AEF},{43658A38-9A7C-4FF6-B2253CE08A3433BC},B,37,1,No
{C9737FF6-E370-4B97-96FC821CD9CA9272},{2A6D3572-424B-41CE-864A2E61AE43BED2},B,35,1,No
{C975CEF3-6E55-444C-A37CDF0ADB4BEDE4},{1B93B562-FB2C-440E-925DFBF278ACB57F},B,39,1,No
{C9C9231D-8F78-4BC9-A7D7E1F4BB2739B9},{3C2F69AA-ABD2-4B14-85B71A1B72119498},B,37,2,No
{C9D35736-31F7-4055-BD03779EEABF8716},{22193265-C01E-4A0C-8BDDCA249ACE232E},B,70,1,Yes
{C9FE01A3-7996-4529-8C590F88914FB411},{EB67BFC6-06B1-4159-BA9E2AE27CE4B674},B,90,1,No
{CA243410-485A-4E48-98063940F4160825},{F4BCC47F-4126-408C-AD8798BA1A1605BD},B,37,1,No
{CA411F9F-F993-46F5-AD40008BD35ED013},{22193265-C01E-4A0C-8BDDCA249ACE232E},B,86,1,No
{CA48F704-0A9E-4374-A08A7AC64F9D8310},{F9C26F29-14DC-417E-B3443AA206431367},B,38,1,No
{CA50159B-B8D2-4A66-B919B7C26702929E},{9848C4DC-78A9-4863-B8BA4C5D7B8457C6},B,65,1,No
{CA63FE67-4417-4742-AA2E6F4494CA35D8},{FDC72CD9-2827-45D6-8C448BB33DBE2C95},B,35,3,No
{CA665670-8506-401F-A7D17EFEB91C7D3E},{7C48DF56-9490-4BB1-B4C4742B663B25F8},B,36,1,No
{CA6FE4BE-1605-40A3-A30BD7D9D866A56E},{2B3E1C4D-4DEA-4B33-9D0CC13E2973ABCF},B,40,1,No
{CA888C7B-F7FC-4656-AE1C43CDF1CFE34E},{5C8DF740-B8EC-49A8-87CA5F6E9B3DB6C7},B,34,1,No
{CA8F6B22-075A-4E11-95256AA55B94696C},{58271117-5FC6-456E-8AEC11295FDFBDF1},B,36,6,No
{CAB241FF-2CFD-428E-BEB01C5F4C1B9204},{AA5F6E67-4A30-4EBF-8D8EABF190A4EEB6},B,36,2,No
{CAD31B3A-2F12-43AB-9D9182C3825948DA},{2B3E1C4D-4DEA-4B33-9D0CC13E2973ABCF},B,38,1,No
{CAE5FA92-C0C9-443C-8A3862060030A881},{2F8AC642-92DF-4300-A1368C3F43E719F5},B,37,1,No
{CB250EDB-7D0F-4750-A49D91A6FA1D2DF3},{EA419713-E052-4B9D-BBCEBCF8781D8178},B,35,1,No
{CB2BEA10-F8EA-406C-8EF1727BE0CAEC25},{2F8AC642-92DF-4300-A1368C3F43E719F5},B,36,1,No
{CB2E0EDD-AE04-49D3-9CC2DB28FF9F6E4F},{C6ECA064-921E-4DA3-9C1419D1A3A97369},B,37,1,No
{CB59D34C-C9C8-450D-B19344828E932300},{DB85B9D8-43D9-4D65-BA3D650E6DEC6DF5},B,38,1,No
{CB7C6C7A-3F93-4B14-8EA068A3FD63E065},{448DB7E8-0D80-4DBF-A0A6254CB5B2FD51},B,36,1,No
{CB9B0994-D650-4977-94054EA11B019547},{921F669D-F529-4EC4-AD64881699D30C12},B,35,1,No
{CBA470FD-E796-4B5A-BA63485CFC3F4946},{2F134FC5-0D16-4B30-8F9C93976A165BFF},B,37,1,No
{CBC970A5-E0D8-42D5-96791633145DB996},{6CD5D749-57EA-4B20-89476D73AD5AC750},B,37,1,No
{CC17C2C9-01D8-45F1-8FC94C28A5DD0015},{E3639C7E-98F5-4677-AC8BA3A12B9CAB3A},B,56,1,No
{CC2729CE-AEEB-4172-BD3EA6AF89E26D46},{E3639C7E-98F5-4677-AC8BA3A12B9CAB3A},B,35,1,No
{CC344A2E-1914-4FB7-98974BD312E5AB27},{B21D19D1-7134-45BD-A2C9CE6A34E80933},B,31,1,No
{CC3B57D0-7233-4339-928EA4EC94B2A611},{D3E58750-F181-48DA-82D78CE000908ABF},B,38,1,No
{CC508783-74D3-4CEB-9C6627EA37D7EA5D},{0C378336-4602-4143-9E71659B571E4581},B,34,1,No
{CC5D4796-5E00-4520-B55295330C58C172},{F3A1B57E-7C7D-4A20-9E111382A244F076},B,35,2,No
{CC600DB0-2BED-4ABF-8997AD55DBEF79CA},{FCA87035-D041-44CA-AE206B5B46944183},B,33,1,No
{CC7BAF21-5FD5-45B7-BABE110D1A64B4D0},{03B671EE-BB46-4778-8C2FB89743CDF280},B,37,1,No
{CC875F61-33AE-4CFB-A537C32307230A69},{EF5AB730-78A8-4E76-91CF322989EEC3ED},B,34,2,No
{CC8B5776-D6FF-4DF9-A2D483140D75367F},{34CA3F66-B05F-4067-B22DF7B5B3C0E6FB},B,35,6,No
{CC973B7E-9DDA-41CC-99F41983895727C1},{B2C1CCB0-6D33-44D4-B99A52FECEBBF9A2},B,36,1,No
{CC999540-0618-4B27-8984C8A2A4DE1312},{4C15D700-99FE-43B1-9A588AB2250FCB32},B,33,1,No
{CC9FE03E-8168-4CEA-A5226CE6E635918F},{5C8DF740-B8EC-49A8-87CA5F6E9B3DB6C7},B,32,1,No
{CCAA4ABA-1CDE-440C-88EF3FCD2E46DA85},{176EFBE0-F791-476B-AC189388C8FF5FF5},B,37,1,No
