mark_row_id,mark_sample_row_id,source,fish_origin,fork_length,count,dead
{000004B2-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,115,1,NA
{000004B3-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,116,2,NA
{000004B4-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,117,1,NA
{000004B5-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,120,1,NA
{000004B6-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,122,2,NA
{000004B7-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,124,2,NA
{000004B8-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,125,2,NA
{000004B9-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,126,1,NA
{000004BA-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,127,4,NA
{000004BB-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,128,2,NA
{000004BC-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,129,1,NA
{000004BD-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,130,4,NA
{000004BE-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,131,1,NA
{000004BF-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,132,2,NA
{000004C0-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,133,2,NA
{000004C1-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,134,4,NA
{000004C2-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,135,1,NA
{000004C3-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,136,3,NA
{000004C4-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,137,3,NA
{000004C5-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,138,3,NA
{000004C6-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,139,2,NA
{000004C7-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,140,2,NA
{000004C8-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,141,3,NA
{000004C9-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,142,6,NA
{000004CA-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,143,4,NA
{000004CB-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,144,2,NA
{000004CC-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,146,3,NA
{000004CD-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,147,1,NA
{000004CE-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,148,4,NA
{000004CF-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,150,2,NA
{000004D0-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,151,1,NA
{000004D1-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,152,2,NA
{000004D2-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,153,2,NA
{000004D3-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,154,1,NA
{000004D4-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,156,2,NA
{000004D5-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,157,2,NA
{000004D6-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,159,2,NA
{000004D7-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,160,2,NA
{000004D8-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,161,1,NA
{000004D9-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,162,2,NA
{000004DA-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,163,1,NA
{000004DB-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,170,1,NA
{000004DC-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,175,1,NA
{000004DD-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,178,1,NA
{000004DE-0000-0000-0000000000000000},{00000037-0000-0000-0000000000000000},hatch,cnfh,189,1,NA
{000004DF-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,75,1,NA
{000004E0-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,78,1,NA
{000004E1-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,80,1,NA
{000004E2-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,83,2,NA
{000004E3-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,84,1,NA
{000004E4-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,85,1,NA
{000004E5-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,86,1,NA
{000004E6-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,89,1,NA
{000004E7-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,91,1,NA
{000004E8-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,92,2,NA
{000004E9-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,93,4,NA
{000004EA-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,94,3,NA
{000004EB-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,95,3,NA
{000004EC-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,96,8,NA
{000004ED-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,97,6,NA
{000004EE-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,98,2,NA
{000004EF-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,99,8,NA
{000004F0-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,100,7,NA
{000004F1-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,101,3,NA
{000004F2-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,102,7,NA
{000004F3-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,103,3,NA
{000004F4-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,104,10,NA
{000004F5-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,105,2,NA
{000004F6-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,106,5,NA
{000004F7-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,107,4,NA
{000004F8-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,108,7,NA
{000004F9-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,110,8,NA
{000004FA-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,111,8,NA
{000004FB-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,112,7,NA
{000004FC-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,113,1,NA
{000004FD-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,114,4,NA
{000004FE-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,115,2,NA
{000004FF-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,118,1,NA
{00000500-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,119,2,NA
{00000501-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,120,1,NA
{00000502-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,121,2,NA
{00000503-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,123,1,NA
{00000504-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,126,3,NA
{00000505-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,127,5,NA
{00000506-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,128,2,NA
{00000507-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,129,2,NA
{00000508-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,130,1,NA
{00000509-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,131,1,NA
{0000050A-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,133,1,NA
{0000050B-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,137,1,NA
{0000050C-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,138,2,NA
{0000050D-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,139,2,NA
{0000050E-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,145,1,NA
{0000050F-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,146,1,NA
{00000510-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,147,1,NA
{00000511-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,148,1,NA
{00000512-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,150,1,NA
{00000513-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,152,1,NA
{00000514-0000-0000-0000000000000000},{0000002F-0000-0000-0000000000000000},hatch,cnfh,156,1,NA
{00000515-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,83,1,NA
{00000516-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,85,2,NA
{00000517-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,86,1,NA
{00000518-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,89,1,NA
{00000519-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,91,2,NA
{0000051A-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,92,2,NA
{0000051B-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,93,4,NA
{0000051C-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,94,1,NA
{0000051D-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,95,5,NA
{0000051E-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,96,6,NA
{0000051F-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,97,3,NA
{00000520-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,98,4,NA
{00000521-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,100,7,NA
{00000522-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,101,3,NA
{00000523-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,102,4,NA
{00000524-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,103,4,NA
{00000525-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,104,2,NA
{00000526-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,105,2,NA
{00000527-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,106,2,NA
{00000528-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,107,6,NA
{00000529-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,108,2,NA
{0000052A-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,109,3,NA
{0000052B-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,110,4,NA
{0000052C-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,111,4,NA
{0000052D-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,112,4,NA
{0000052E-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,113,4,NA
{0000052F-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,114,1,NA
{00000530-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,115,2,NA
{00000531-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,116,4,NA
{00000532-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,117,2,NA
{00000533-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,118,2,NA
{00000534-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,121,1,NA
{00000535-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,122,1,NA
{00000536-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,123,2,NA
{00000537-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,124,1,NA
{00000538-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,127,2,NA
{00000539-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,128,1,NA
{0000053A-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,129,1,NA
{0000053B-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,130,1,NA
{0000053C-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,131,1,NA
{0000053D-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,140,2,NA
{0000053E-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,146,1,NA
{0000053F-0000-0000-0000000000000000},{00000032-0000-0000-0000000000000000},hatch,cnfh,147,1,NA
{00000540-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,49,1,NA
{00000541-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,50,2,NA
{00000542-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,51,5,NA
{00000543-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,52,3,NA
{00000544-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,53,8,NA
{00000545-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,54,11,NA
{00000546-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,55,18,NA
{00000547-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,56,17,NA
{00000548-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,57,17,NA
{00000549-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,58,16,NA
{0000054A-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,59,6,NA
{0000054B-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,60,7,NA
{0000054C-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,61,7,NA
{0000054D-0000-0000-0000000000000000},{00000038-0000-0000-0000000000000000},hatch,cnfh,62,1,NA
{0000054E-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,51,1,NA
{0000054F-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,52,7,NA
{00000550-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,53,4,NA
{00000551-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,54,7,NA
{00000552-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,55,12,NA
{00000553-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,56,18,NA
{00000554-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,57,18,NA
{00000555-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,58,13,NA
{00000556-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,59,9,NA
{00000557-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,60,10,NA
{00000558-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,61,16,NA
{00000559-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,62,4,NA
{0000055A-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,63,1,NA
{0000055B-0000-0000-0000000000000000},{0000003A-0000-0000-0000000000000000},hatch,cnfh,64,1,NA
{0000055C-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,80,1,NA
{0000055D-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,81,1,NA
{0000055E-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,84,1,NA
{0000055F-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,87,3,NA
{00000560-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,89,2,NA
{00000561-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,90,5,NA
{00000562-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,91,1,NA
{00000563-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,92,3,NA
{00000564-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,93,1,NA
{00000565-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,94,1,NA
{00000566-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,95,6,NA
{00000567-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,96,3,NA
{00000568-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,97,5,NA
{00000569-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,98,3,NA
{0000056A-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,99,5,NA
{0000056B-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,100,4,NA
{0000056C-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,101,6,NA
{0000056D-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,102,4,NA
{0000056E-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,103,4,NA
{0000056F-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,104,5,NA
{00000570-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,105,3,NA
{00000571-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,106,4,NA
{00000572-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,107,11,NA
{00000573-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,108,7,NA
{00000574-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,109,4,NA
{00000575-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,110,2,NA
{00000576-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,111,4,NA
{00000577-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,112,3,NA
{00000578-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,113,2,NA
{00000579-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,114,4,NA
{0000057A-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,116,1,NA
{0000057B-0000-0000-0000000000000000},{00000030-0000-0000-0000000000000000},hatch,cnfh,118,2,NA
